Time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6
15:57:32,73699.51331,11037.34106,1113.573263,326.3051848,36.62778753,81.69187287
15:58:42,71362.9059,10499.36702,1075.890729,338.7046826,51.26426606,20.42296822
15:59:52,67653.04776,9975.449381,1071.70688,269.2302963,18.29559816,20.42296822
16:01:02,63941.65621,9335.496062,957.2786086,305.213639,29.27295706,20.42296822
16:02:12,63529.4506,9145.629071,1084.258427,272.9501457,25.61383743,40.84593644
16:03:22,58089.85009,8709.616727,884.7167199,241.9390016,14.63647853,61.26890465
16:04:32,57327.27124,8498.647546,852.6126515,251.8585999,21.9547178,122.5378093
16:05:42,56771.55808,8248.98809,855.4018842,250.6186501,40.28690716,20.42296822
16:06:52,57144.8257,8574.235904,886.1113362,277.9099448,36.62778753,142.9607775
16:08:02,56727.27985,8368.537878,873.5458429,246.8988007,36.62778753,40.84593644
16:09:12,54988.37515,8294.706571,867.9673775,276.669995,29.27295706,20.42296822
16:10:22,53270.84668,8059.121098,821.9171457,261.7905976,47.60514642,20.42296822
16:11:32,53999.08016,8059.121098,828.8902274,267.9903465,36.62778753,61.26890465
16:12:42,53309.02178,8108.353683,901.4521161,263.0305474,14.63647853,20.42296822
16:13:52,54088.39188,8292.94952,887.5059526,286.6019928,25.61383743,40.84593644
16:15:02,52015.1423,7899.123983,880.5328708,244.4189012,14.63647853,0
16:16:12,54392.20585,8164.596903,894.4790343,275.4300452,69.55986422,20.42296822
16:17:22,53738.01864,7943.085413,847.0341861,264.2704972,32.96866789,61.26890465
16:18:32,53748.69912,8023.962497,767.4992157,249.3787003,36.62778753,81.69187287
16:19:42,52926.5842,7923.740276,842.8503371,259.2982986,36.62778753,40.84593644
16:20:52,51924.30479,7786.619972,854.0072679,244.4189012,32.96866789,20.42296822
16:22:02,51218.21043,7582.678997,788.4324071,253.0985496,14.63647853,81.69187287
16:23:12,50241.12933,7438.512917,842.8503371,234.4869034,36.62778753,40.84593644
16:24:22,48921.3039,7209.95565,759.1175714,241.9390016,25.61383743,20.42296822
16:25:32,48215.20954,7341.82237,834.482639,224.5673051,7.318239266,61.26890465
16:26:42,48312.15781,7057.004312,806.5624196,207.1956087,7.318239266,20.42296822
16:27:52,45162.59018,6853.063337,800.9839543,249.3787003,25.61383743,20.42296822
16:29:02,45604.56382,6923.380541,806.5624196,208.4355585,29.27295706,0
16:30:12,44384.73823,6911.08118,807.957036,220.8474558,43.94602679,40.84593644
16:31:22,43560.32701,6867.13732,736.7897637,236.966803,36.62778753,142.9607775
16:32:32,43817.57407,6780.989083,778.6561465,213.3953576,21.9547178,40.84593644
16:33:42,41929.82159,6710.654309,749.355257,183.6241633,25.61383743,61.26890465
16:34:52,43204.60589,6847.792183,798.1947216,239.4467025,54.92338569,40.84593644
16:36:02,40973.34619,6547.160661,766.1045993,245.6588509,25.61383743,81.69187287
16:37:12,41873.33709,6700.111999,767.4992157,251.8585999,43.94602679,40.84593644
16:38:22,42334.39065,7014.817504,743.7767916,256.818399,18.29559816,0
16:39:32,40036.72886,6654.393518,816.3386803,217.1152069,21.9547178,0
16:40:42,40782.51647,6747.569962,742.3821752,200.9958598,21.9547178,40.84593644
16:41:52,40880.22001,6698.354948,805.1678033,224.5673051,25.61383743,40.84593644
16:43:02,39137.50085,6527.815523,729.8166819,196.0236611,36.62778753,20.42296822
16:44:12,41733.63637,7099.19112,707.4888742,207.1956087,25.61383743,0
16:45:22,39818.40453,6584.076314,710.2781069,210.915458,47.60514642,102.1148411
16:46:32,39454.29161,6747.569962,759.1175714,200.9958598,29.27295706,0
16:47:42,39325.28663,6413.53689,767.4992157,197.2636109,18.29559816,20.42296822
16:48:52,40371.82902,6624.506071,665.6224914,230.7670541,21.9547178,0
16:50:02,39744.35827,6367.835979,727.0274492,228.2871545,14.63647853,20.42296822
16:51:12,39311.54695,6302.77236,693.5427107,208.4355585,32.96866789,81.69187287
16:52:22,40236.72091,6786.260237,697.7265597,230.7670541,36.62778753,61.26890465
16:53:32,40491.67929,6534.84373,753.539106,249.3787003,32.96866789,102.1148411
16:54:42,40820.67631,6638.580054,777.2615301,205.9556589,54.92338569,81.69187287
16:55:52,43873.29567,7013.042882,778.6561465,277.9099448,25.61383743,40.84593644
16:57:02,42862.63208,6900.538871,749.355257,200.9958598,43.94602679,20.42296822
16:58:12,43490.0952,6988.44416,787.0377908,254.3384994,36.62778753,61.26890465
16:59:22,43495.44307,6835.475251,773.0776811,275.4300452,40.28690716,0
17:00:32,42980.18606,7060.518415,780.0507628,249.3787003,14.63647853,20.42296822
17:01:42,44948.85083,7111.508051,869.3619939,246.8988007,21.9547178,0
17:02:52,47275.53302,7566.847963,916.8068421,301.4813902,65.90074459,40.84593644
17:04:02,46747.29921,7470.157416,940.5292662,259.2982986,36.62778753,40.84593644
17:05:12,48099.94424,7897.366932,916.8068421,277.9099448,32.96866789,61.26890465
17:06:22,47696.13044,8106.579061,870.7566102,281.6421936,32.96866789,61.26890465
17:07:32,50707.53076,8389.640067,997.750375,290.3218421,29.27295706,61.26890465
17:08:42,48594.58792,7876.282313,937.7400335,299.0014906,25.61383743,40.84593644
9:29:10,55163.94703,7032.38802,531.669591,137.7212224,21.9547178,40.84593644
9:33:10,52146.44358,6538.357833,540.0372891,137.7212224,18.29559816,20.42296822
9:37:10,50242.65511,6731.756498,513.5256323,112.8974277,7.318239266,40.84593644
9:41:10,49257.17457,6540.114884,544.2211381,161.2926677,25.61383743,40.84593644
9:45:10,50725.09253,6487.385767,590.27137,157.5728184,21.9547178,40.84593644
9:49:10,45170.22672,5893.15093,519.1040977,121.5894757,21.9547178,0
9:53:10,46751.87656,5952.925824,478.6323312,153.8405695,36.62778753,40.84593644
9:57:10,49519.76951,6181.46552,545.6157545,187.3440127,36.62778753,61.26890465
10:01:10,48472.4566,6060.15868,613.9937941,188.5839624,29.27295706,102.1148411
10:05:10,49794.5707,6246.529139,553.9973987,171.212266,32.96866789,20.42296822
10:09:10,45818.30318,5780.629348,507.9471669,169.9723162,25.61383743,81.69187287
10:13:10,48645.73981,5901.936187,552.6027824,132.7490237,25.61383743,61.26890465
10:17:10,50677.76273,6299.258257,562.3650968,142.6810215,7.318239266,0
10:21:10,50050.29198,6429.367924,531.669591,124.0693753,0,61.26890465
10:25:10,49126.64381,6250.043242,484.2247428,146.4008708,7.318239266,81.69187287
10:29:10,49557.16645,6246.529139,528.8803583,148.8807704,21.9547178,20.42296822
10:33:10,45372.50744,5664.593663,477.2377148,111.6574779,14.63647853,0
10:37:10,48127.4236,5951.168772,516.314865,109.1775784,14.63647853,40.84593644
10:41:10,46032.04253,5625.903387,428.3982503,106.6976788,14.63647853,0
10:45:10,46839.66251,5807.002692,406.0704425,105.457729,14.63647853,20.42296822
10:49:10,47458.73382,5655.808405,477.2377148,119.1095761,7.318239266,40.84593644
10:53:10,46744.24002,5715.583299,450.726058,114.1373775,25.61383743,61.26890465
10:57:10,49095.35,5998.626735,461.896935,138.9611721,3.659119633,20.42296822
11:01:10,52250.25024,6547.160661,566.5489459,174.9321153,25.61383743,102.1148411
11:05:10,55574.62686,7227.543736,746.5660243,225.8072549,7.318239266,61.26890465
11:09:10,66919.47404,9062.994936,1071.70688,332.5049337,29.27295706,81.69187287
11:13:10,70982.00173,9729.304028,1293.576395,409.4314182,36.62778753,40.84593644
11:17:10,70239.26569,9878.741264,1458.238748,502.4772499,36.62778753,61.26890465
11:21:10,68795.01263,9952.590141,1562.904705,452.8544596,54.92338569,61.26890465
11:25:10,68379.75545,10052.79479,1409.399283,430.522964,29.27295706,40.84593644
11:29:10,67077.48416,9764.480201,1253.104629,359.7962284,47.60514642,0
11:33:10,63101.21663,8792.250861,1140.08492,368.4882764,25.61383743,81.69187287
11:37:10,57080.70466,8287.678365,962.857074,310.1734381,25.61383743,81.69187287
11:41:10,55917.37119,7844.637814,894.4790343,295.2816412,58.58250532,81.69187287
11:45:10,53505.19936,7610.809393,873.5458429,274.1900954,40.28690716,40.84593644
11:49:10,51309.81083,6907.567077,728.4220656,203.4757593,29.27295706,142.9607775
11:53:10,49257.17457,6445.181389,682.3718337,213.3953576,36.62778753,20.42296822
11:57:10,48239.63733,6466.283578,570.7327949,187.3440127,25.61383743,20.42296822
12:01:10,49119.77779,6527.815523,644.7032461,184.8641131,25.61383743,81.69187287
12:05:10,46975.53351,6181.46552,540.0372891,141.4410717,14.63647853,61.26890465
12:09:10,42761.09884,5464.166791,507.9471669,132.7490237,25.61383743,61.26890465
12:13:10,44142.76426,5654.033783,474.4484821,133.9889735,21.9547178,20.42296822
12:17:10,42165.69242,5421.979984,421.4251685,119.1095761,18.29559816,40.84593644
12:21:10,41838.22119,5300.655573,410.2682377,104.2177792,18.29559816,0
12:25:10,43130.56726,5546.800926,431.187483,116.6296766,32.96866789,61.26890465
12:29:10,44151.91896,5650.51968,454.9099071,111.6574779,7.318239266,20.42296822
12:33:10,42391.64567,5634.706216,421.4251685,81.88628365,21.9547178,0
12:37:10,44072.53246,5887.862204,446.542209,78.1664343,14.63647853,81.69187287
12:41:10,45353.42752,5847.432448,480.0269475,80.64633387,14.63647853,40.84593644
12:45:10,44395.42634,5699.752265,413.0574704,96.77808054,29.27295706,20.42296822
12:49:10,46519.05729,5979.281597,414.4520868,120.3495259,14.63647853,61.26890465
12:53:10,45494.6464,5898.422084,438.1745109,132.7490237,47.60514642,81.69187287
12:57:10,47339.65406,6355.519047,428.3982503,119.1095761,54.92338569,40.84593644
13:01:10,46689.28131,6202.567709,496.7762899,130.2691242,21.9547178,102.1148411
13:05:10,47670.94738,6237.726311,499.5655226,136.4812726,32.96866789,122.5378093
13:09:10,47937.34915,6482.097042,484.2247428,127.7892246,54.92338569,20.42296822
13:13:10,52133.46679,6902.295922,492.5924409,131.509074,47.60514642,40.84593644
13:17:10,48635.81459,6599.889778,545.6157545,147.6408206,32.96866789,61.26890465
13:21:10,49293.05337,6693.083793,513.5256323,136.4812726,32.96866789,0
13:25:10,51696.82576,7020.088659,521.8933304,127.7892246,40.28690716,20.42296822
13:29:10,50621.27823,6664.953398,527.4857419,120.3495259,7.318239266,20.42296822
13:33:10,51234.24641,6981.398383,509.3417832,115.3897268,32.96866789,20.42296822
13:37:10,54473.88103,7313.691974,588.8767536,145.1609211,21.9547178,0
13:41:10,53783.05213,7276.75875,569.3381786,116.6296766,14.63647853,40.84593644
13:45:10,54960.89579,7282.047476,540.0372891,101.7378797,10.9773589,40.84593644
13:49:10,56788.34932,7821.778574,581.9036719,135.2289233,3.659119633,0
13:53:10,54747.91933,8096.036752,766.1045993,178.6643642,29.27295706,20.42296822
13:57:10,57508.18336,8820.381257,828.8902274,244.4189012,47.60514642,20.42296822
14:01:10,61497.42768,10005.33683,939.1346498,301.4813902,32.96866789,20.42296822
14:05:10,62353.90324,10154.77406,1144.268769,346.1567808,40.28690716,61.26890465
14:09:10,62090.54541,9745.135063,1025.656648,280.3898444,36.62778753,20.42296822
14:13:10,60221.87285,9156.17138,926.5831027,267.9903465,36.62778753,0
14:17:10,62633.28179,9738.106857,904.2552949,265.510447,29.27295706,122.5378093
14:21:10,55550.96196,8611.169128,919.5960748,302.7337394,194.0431141,694.7893788
14:25:10,64421.04206,9588.669622,812.1548312,230.7670541,84.19634275,347.3946894
14:29:10,64951.56454,9558.782175,823.311762,259.2982986,62.24162496,306.5487529
14:33:10,65011.87112,9156.17138,756.3283387,251.8585999,51.26426606,184.0109436
14:37:10,65814.15086,9453.288799,782.8399955,270.4702461,62.24162496,265.7028165
14:41:10,60861.55749,8783.448033,881.9274872,308.9334884,47.60514642,204.4339119
14:45:10,62514.20203,9006.734145,855.4018842,290.3218421,51.26426606,245.2798483
14:49:10,64883.62904,9783.807768,912.622993,289.0818923,51.26426606,20.42296822
14:53:10,65444.69007,9588.669622,983.7902654,348.6366804,62.24162496,81.69187287
14:57:10,63748.53019,9706.462358,893.084418,276.669995,58.58250532,40.84593644
15:01:10,62892.05463,9430.429558,907.0445276,316.3731871,62.24162496,122.5378093
15:05:10,62080.62019,9479.662143,929.3723354,305.213639,47.60514642,122.5378093
15:09:10,59484.48468,8811.578428,817.7332966,291.5617919,54.92338569,142.9607775
15:13:10,55944.08766,8477.545357,796.8001052,280.3898444,87.85546239,61.26890465
15:17:10,50975.46594,7531.689361,792.6162562,244.4189012,43.94602679,142.9607775
15:21:10,45646.55338,6770.429203,721.4489838,245.6588509,62.24162496,40.84593644
15:25:10,41077.16048,6244.754517,658.6494096,205.9556589,36.62778753,163.3837457
15:29:10,38886.36455,5988.084425,654.4655606,222.0874056,43.94602679,122.5378093
15:33:10,34159.72443,5655.808405,651.6763279,202.2358096,43.94602679,81.69187287
15:37:10,31284.96563,5116.059737,580.5090555,219.607506,47.60514642,142.9607775
15:41:10,29255.23139,4964.86545,632.1377528,233.2469536,65.90074459,265.7028165
15:45:10,27575.87038,5152.97539,675.398752,232.0070038,62.24162496,40.84593644
15:49:10,27261.3683,5093.200496,720.0543675,279.1498946,87.85546239,142.9607775
15:53:10,26680.46446,5298.898522,667.0171077,270.4702461,58.58250532,81.69187287
15:57:10,25691.92473,4887.50247,686.5556828,249.3787003,47.60514642,40.84593644
16:01:10,26747.63707,5145.947184,710.2781069,248.1387505,32.96866789,61.26890465
16:05:10,24665.22516,4764.438579,627.9539038,261.7905976,47.60514642,81.69187287
16:09:10,25135.44868,4926.192745,727.0274492,254.3384994,58.58250532,40.84593644
16:13:10,23498.07723,4579.842742,706.0942578,265.510447,25.61383743,40.84593644
16:17:10,24890.41551,5100.246273,802.3785706,295.2816412,62.24162496,102.1148411
16:21:10,23992.72092,4898.06235,770.2884484,300.2414404,32.96866789,20.42296822
16:25:10,22349.23871,4746.868063,679.582601,261.7905976,43.94602679,122.5378093
16:29:10,24485.83882,5024.640344,739.5929425,227.0472047,18.29559816,61.26890465
16:33:10,25680.48136,5479.997826,805.1678033,244.4189012,43.94602679,61.26890465
16:37:10,25749.94264,5077.387032,767.4992157,256.818399,47.60514642,81.69187287
16:41:10,26019.4036,5332.317642,729.8166819,325.065235,51.26426606,122.5378093
16:45:10,27402.58718,5998.626735,883.3221035,310.1734381,58.58250532,81.69187287
16:49:10,27090.3814,5799.956915,883.3221035,328.7850844,51.26426606,61.26890465
16:53:10,27596.47609,6211.352967,964.2516903,317.6131368,51.26426606,61.26890465
16:57:10,28194.1788,6431.124976,915.4122257,315.1332373,65.90074459,20.42296822
17:01:10,26688.85627,6323.874549,950.3055268,332.5049337,54.92338569,61.26890465
17:05:10,28744.55172,7144.909601,1039.602812,322.572936,58.58250532,163.3837457
17:09:10,29491.86512,7297.86094,990.7633471,315.1332373,69.55986422,81.69187287
17:13:10,28502.57012,6858.334492,1036.813579,313.8932875,32.96866789,40.84593644
17:17:10,27056.79128,6344.976738,828.8902274,241.9390016,54.92338569,163.3837457
17:21:10,27042.28871,6211.352967,856.8104467,250.6186501,36.62778753,40.84593644
17:25:10,25737.72874,5784.143451,763.3153666,223.3273554,32.96866789,102.1148411
17:29:10,26853.74004,6116.419471,784.2346119,220.8474558,36.62778753,81.69187287
17:33:10,26125.5142,5657.565457,676.7933683,191.063862,29.27295706,61.26890465
17:37:10,26878.93072,5682.164178,812.1548312,213.3953576,29.27295706,61.26890465
17:41:10,26714.80984,5756.013055,717.2651348,199.75591,40.28690716,102.1148411
17:45:10,27381.21095,5610.089923,700.5157924,188.5839624,62.24162496,81.69187287
17:49:10,30602.53617,5915.9926,707.4888742,199.75591,32.96866789,81.69187287
17:53:10,30937.64395,5648.762628,569.3381786,167.4924166,21.9547178,102.1148411
17:57:10,29222.40416,5318.243659,586.0875209,152.6006198,43.94602679,40.84593644
18:01:10,28611.72466,5165.292321,598.6530142,158.8127682,21.9547178,61.26890465
18:05:10,30768.9381,5966.982236,634.9269855,172.4522158,29.27295706,122.5378093
18:09:10,34465.06419,6824.932942,816.3386803,251.8585999,18.29559816,0
18:13:10,35943.66262,7607.29529,983.7902654,276.669995,43.94602679,61.26890465
18:17:10,37477.2274,8113.624838,987.9741144,344.916831,54.92338569,102.1148411
18:21:10,37527.60877,8268.333227,1052.168305,303.9736892,65.90074459,142.9607775
