LogDat2 Data File			
			
2/11/2015	10:41:18	0	60.8
2/11/2015	10:41:28	0	60.8
2/11/2015	10:41:38	0	60.8
2/11/2015	10:41:48	0	60.8
2/11/2015	10:41:58	0	60.8
2/11/2015	10:42:08	0	60.8
2/11/2015	10:42:18	0	60.8
2/11/2015	10:42:28	0	60.8
2/11/2015	10:42:38	0	60.8
2/11/2015	10:42:48	0	60.8
2/11/2015	10:42:58	0	60.7
2/11/2015	10:43:08	0	60.7
2/11/2015	10:43:18	0	60.7
2/11/2015	10:43:28	0	60.7
2/11/2015	10:43:38	0	60.7
2/11/2015	10:43:48	0	60.7
2/11/2015	10:43:58	0	60.7
2/11/2015	10:44:08	0	60.7
2/11/2015	10:44:18	0	60.7
2/11/2015	10:44:28	0	60.7
2/11/2015	10:44:38	0	60.7
2/11/2015	10:44:48	0	60.7
2/11/2015	10:44:58	0	60.6
2/11/2015	10:45:08	0	60.6
2/11/2015	10:45:18	0	60.6
2/11/2015	10:45:28	0	60.6
2/11/2015	10:45:38	0	60.6
2/11/2015	10:45:48	0	60.6
2/11/2015	10:45:58	0	60.6
2/11/2015	10:46:08	0	60.5
2/11/2015	10:46:18	0	60.5
2/11/2015	10:46:28	0	60.5
2/11/2015	10:46:38	0	60.5
2/11/2015	10:46:48	0	60.5
2/11/2015	10:46:58	0	60.5
2/11/2015	10:47:08	0	60.5
2/11/2015	10:47:18	0	60.5
2/11/2015	10:47:28	0	60.5
2/11/2015	10:47:38	0	60.5
2/11/2015	10:47:48	0	60.5
2/11/2015	10:47:58	0	60.5
2/11/2015	10:48:08	0	60.4
2/11/2015	10:48:18	0	60.4
2/11/2015	10:48:28	0	60.4
2/11/2015	10:48:38	0	60.4
2/11/2015	10:48:48	0	60.4
2/11/2015	10:48:58	0	60.4
2/11/2015	10:49:08	0	60.4
2/11/2015	10:49:18	0	60.4
2/11/2015	10:49:28	0	60.4
2/11/2015	10:49:38	0	60.4
2/11/2015	10:49:48	0	60.4
2/11/2015	10:49:58	0	60.4
2/11/2015	10:50:08	0	60.4
2/11/2015	10:50:18	0	60.4
